lat,lon,rooftop_area_sq_m,ada_predicted_irradiance_kWh_m2_day,ada_SEP_kWh_day,ada_SEP_kWh_yr,fi_predicted_irradiance_kWh_m2_day,fi_SEP_kWh_day,fi_SEP_kWh_yr,difference_SEP_kWh_yr
7.345696185996057,125.4536299633577,212.1386902533137,4.818333069378454,1022.1548665421742,373086.5262878936,4.816302944138493,1021.7241984327187,372929.3324279423,157.1938599512796
7.228131080043108,125.53310491037732,44.194675239022715,4.831555443472589,213.52902372360344,77938.09365911526,4.8323443252060905,213.56388809561753,77950.8191549004,-12.725495785140083
7.539774504811261,125.37760556962483,25.99833176436132,4.823365500500933,125.39945650279795,45770.80162352125,4.82517474894837,125.44649394417856,45787.97028962518,-17.168666103927535
7.131944950216678,125.58330434781224,264.8470933596571,4.84074738914709,1282.0578757039557,467951.1246319438,4.841838444826164,1282.346838629252,468056.596099677,-105.47146773315035
7.160464974433,125.39225946578432,264.3660497686353,4.818169761855056,1273.7605070563075,464922.5850755522,4.816390489940658,1273.2901279688338,464750.8967086243,171.688366927905
7.240665287470926,125.66656107814092,54.05054681234236,4.830601942880377,261.09667644544777,95300.28690258844,4.829277486388786,261.02508884784817,95274.15742946458,26.129473123859498
7.430202080291199,125.40143320697162,48.59890258355836,4.836271279351665,235.03747677287276,85788.67902209856,4.837841156286827,235.11377106911286,85816.5264402262,-27.847418127639685
7.564311538052472,125.48280890127864,4.380242997535181,4.833975157337305,21.173985833185753,7728.5048291128,4.835273888666138,21.179674591994555,7730.581226078012,-2.0763969652125525
7.5087030246235695,125.27441470998188,93.13951907140108,4.827271720170028,449.6097664436114,164107.56475191817,4.824897324712125,449.388616392577,164026.8449832906,80.71976862757583
7.035408108076139,125.52313426373952,155.69711791961208,4.832907799289529,752.4698155205948,274651.48266501713,4.833409928622783,752.5479956106052,274680.0183978709,-28.535732853750233
7.401887127059568,125.49972204860444,71.17008894187332,4.833975157337305,344.034441890502,125572.57129003324,4.835273888666138,344.12687271468667,125606.30854086063,-33.73725082738383
7.148070285726822,125.61345568652858,105.94625261414882,4.83414596144115,512.1596492045114,186938.27195964666,4.835273888666138,512.2791488672203,186981.88933653542,-43.617376888752915
7.243530012611508,125.43751286054598,198.56259974943785,4.835974516805211,960.2436723788743,350488.9404182891,4.837411319611403,960.5289676793989,350593.07320298057,-104.13278469146462
7.028046195545021,125.59230259449863,38.27753850905734,4.820003726463729,184.49787825351524,67341.72556253306,4.822443284964752,184.59125854798327,67375.8093700139,-34.08380748084164
7.499844578871445,125.35375526817984,166.89018722154665,4.82769655320087,805.6951816125087,294078.7412885657,4.828510783937028,805.8310687325076,294128.34008736524,-49.59879879956134
7.37852070314425,125.53685609708006,154.87785896261636,4.828228116018435,747.785633192042,272941.75611509534,4.829831500694262,748.0339619777276,273032.39612187055,-90.64000677521108
7.460785959016997,125.28618573458242,290.222593503994,4.821993609498648,1399.451491208383,510799.7942910598,4.822996372870864,1399.7425157949383,510906.01826515247,-106.22397409268888
6.9797004289828,125.53234030630716,133.83919514728333,5.049477827838955,675.8180483920182,246673.58766308666,5.049477827838955,675.8180483920182,246673.58766308666,0.0
7.476839701069846,125.50819526942028,59.335253228909934,4.823249970064938,286.18875836013535,104458.8968014494,4.821863682648569,286.1065026452371,104428.87346551153,30.023335937876254
7.507972348643994,125.33200260529966,166.89018722154665,4.82769655320087,805.6951816125087,294078.7412885657,4.828510783937028,805.8310687325076,294128.34008736524,-49.59879879956134
7.476503244193131,125.24504067585416,272.1121025877507,4.830278041124054,1314.3771138537081,479747.6465566035,4.831249906802078,1314.6415702667882,479844.1731473777,-96.52659077418502
7.283945110092818,125.27750579641182,12.603752069103884,4.821826692730974,60.77310815536835,22182.184476709448,4.822996372870864,60.78785051385167,22187.56543755586,-5.380960846410744
7.057033623045751,125.62579661816046,69.88507999453897,4.807886868255117,335.9995583927023,122639.83881333633,4.808824525782904,336.06508666403914,122663.7566323743,-23.917819037960726
7.081606421717034,125.56991813878273,75.96805968283698,4.841086682106168,367.7679619960286,134235.30612855044,4.842377640499016,367.8660336002646,134271.10226409658,-35.7961355461448
7.417352645850188,125.34744864695304,29.79329351753754,4.831307114040237,143.94055092196797,52538.30108651831,4.831554682533449,143.94792680275194,52540.993283004456,-2.692196486146713
7.068670830928869,125.55790754852214,205.61730319146756,4.835106532008965,994.1815657551325,362876.2715006234,4.836947450981294,994.5600905496169,363014.4330506102,-138.16154998680577
7.050484034885418,125.49212282051172,654.0001483737627,4.832907799289529,3160.7224178120673,1153663.6825014045,4.833569876503395,3161.1554164081704,1153821.7269889822,-158.0444875776302
7.15195714300223,125.67130769838516,128.56768117826462,4.831871810989101,621.2225544894909,226746.23238866418,4.831554682533449,621.181782019312,226731.35043704888,14.88195161530166
7.410773167122727,125.49481054394262,40.997013766530856,4.835171761004111,198.22760324942678,72353.07518604078,4.83606546691968,198.2642425231506,72366.44852094997,-13.373334909192636
7.567205061205977,125.52896587941522,7.887337573353654,4.825521129196998,38.060514113327436,13892.087651364514,4.826536589641328,38.06852339264425,13895.011038315151,-2.9233869506369956
7.28642765775714,125.28878379581924,21.970984537465007,4.832606863983901,106.17713068423754,38754.6526997467,4.833409671411511,106.19476915381613,38761.090741142885,-6.438041396184417
7.264222262222856,125.4113679634818,135.00635633214915,4.8336021796740765,652.5670182369312,238186.9616564799,4.834965950566283,652.7511359759599,238254.16463122534,-67.20297474545077
7.154141026740756,125.350957799138,43.24198674267351,4.834054848594308,209.03413567627166,76297.45952183916,4.835273888666138,209.08684939089653,76316.70002767723,-19.240505838068202
7.353097618050505,125.42281550824929,15.9764019739974,4.833668458471612,77.22463030157483,28186.990060074815,4.835171425171984,77.2486423017335,28195.754440132725,-8.764380057909875
7.22371559299091,125.52196174782368,52.82492024665848,4.839305507093399,255.63592746142396,93307.11352341974,4.839185605384053,255.62959366319032,93304.80168706446,2.3118363552785013
7.097577774174477,125.41364546036148,179.1465705515975,4.818169761855056,863.1585891717405,315052.88504768524,4.816302944138493,862.8241551799733,314930.81664069026,122.06840699497843
7.16215449844937,125.49974518867197,2763.6650927347528,4.875879281633561,13475.297367039275,4918483.538969335,4.8755793814569905,13474.468543389983,4918181.018337344,302.5206319913268
7.227995799803603,125.23488648306304,17.580052938865563,4.8342729192265805,84.98677384092746,31020.17245193852,4.835318382806267,85.00515314600399,31026.880898291456,-6.708446352935425
7.102751285377424,125.44498726889168,111.93800138101984,4.833578166099168,541.0610794320761,197487.29399270777,4.834860804512601,541.2046554125703,197539.69922558818,-52.40523288041004
7.323726243901739,125.4921442986244,88.39126889323158,4.832242391041863,427.1280365438536,155901.73333850657,4.8327522692125235,427.17310532233927,155918.18344265383,-16.450104147254024
7.161617448462715,125.53050055974684,44.72509710242939,4.829410711164579,215.99586300434837,78838.48999658716,4.828179961174872,215.9408175915499,78818.3984209157,20.09157567145303
7.36285757922336,125.42450130181194,79.77004861311306,4.820141725446503,384.50293976096225,140343.5730127512,4.822846074970953,384.7186658539945,140422.313036708,-78.74002395677962
7.28927706329041,125.39056422317996,54.65294294508439,4.833071532143383,264.1415826957439,96411.67768394653,4.833569876503395,264.16881868161863,96421.6188187908,-9.941134844266344
7.475792960866739,125.46711729368984,36.3674426163565,4.836271279351665,175.88281822895473,64197.228653568476,4.833930737170793,175.79769869550069,64166.16002385775,31.068629710724053
7.500160135676268,125.36840340644218,166.89018722154665,4.82769655320087,805.6951816125087,294078.7412885657,4.828510783937028,805.8310687325076,294128.34008736524,-49.59879879956134
7.031468409177618,125.4545836196097,113.77998589030638,4.830278041124054,549.5889673653517,200599.97308835335,4.831249906802078,549.6995462284845,200640.33437339682,-40.36128504347289
7.06858417558367,125.37784166933665,19.43185672918197,4.833642415843719,93.92664690477216,34283.22612024184,4.835171425171984,93.95635839497659,34294.07081416646,-10.844693924620515
7.438651131071318,125.36813611350112,206.4786654020648,4.828527151386626,996.9878420759442,363900.56235771964,4.829846572133641,997.2602743108916,364000.00012347545,-99.43776575580705
7.198024973438531,125.62839458782162,34.456832860585216,4.8342773727832045,166.57388743569987,60799.468914030454,4.835318382806267,166.60975734407074,60812.56143058582,-13.092516555363545
7.34650619580672,125.29126521506043,43.98844146969564,4.820954621835355,212.0662802106632,77404.19227689206,4.8230838878974245,212.15994330620794,77438.3793067659,-34.187029873835854
7.193255587722464,125.27498734500692,95.89604120293568,4.827112187341888,462.9009492085307,168958.8464611137,4.8282641141918505,463.01141443319744,168999.16626811706,-40.319807003368624
7.158205414748823,125.5878954589454,71.52753737324116,4.83414596144115,345.7745559246847,126207.71291250992,4.835273888666138,345.8552337814243,126237.16033021988,-29.447417709961883
7.414430600138477,125.54739790797618,38.37440211303482,4.834533085907766,185.5223166673957,67715.64558359943,4.836140443487241,185.58399805348992,67738.15928952383,-22.51370592440071
7.372520895075606,125.40360190782056,29.39143371892187,4.824054968874506,141.78589187411075,51751.85053405042,4.822041814940508,141.72672239369368,51730.25367369819,21.59686035222694
7.062579976350712,125.46942571031502,203.3138424156374,4.830278041124054,982.0623884768097,358452.77179403557,4.831249906802078,982.2599822221206,358524.893511074,-72.12171703844797
7.499459837164073,125.29716143201009,90.52395806752692,4.829842579370486,437.21646712768995,159584.01050160683,4.828444567480029,437.08991355794035,159537.81844864824,46.192052958591375
